date,model_version,code,name,ticker,close,ver6_score,ver6_rank_number,ver6_rank_letter,ver6_signal,ver6_selected,quality_gate,rsi,return_1d,return_5d_past,return_20d_past,momentum_acceleration,ma25_distance,drawdown_60d_high,atr14,signal_id,signal_start_date,signal_start_price,signal_age,days_outside_gate,first_signal_return,previous_ver6_rank,rank_velocity,score_velocity,phase,action,ver7_entry,buy_zone_low,buy_zone_high,ver6_stop,ver6_take_profit,atr_stop,swing_stop
2026-08-19,7.0,6367,ダイキン工業,6367.T,20705.0,28.6,203,E,対象外,False,False,23.1,-1.94,-4.01,-15.56,-0.12,-10.45,-20.82,556.15,,,,,0,,195.0,-8.0,-15.699999999999996,,SKIP,False,20084.0,21119.0,19049.0,23811.0,19870.8,20516.9
2026-08-19,7.0,5201,AGC,5201.T,5626.0,39.0,193,E,対象外,False,False,33.4,-5.19,-4.64,-10.08,-2.12,-7.11,-30.54,195.3,,,,,0,,184.0,-9.0,-15.0,,SKIP,False,5457.0,5739.0,5176.0,6470.0,5333.1,5553.1
2026-08-19,7.0,8801,三井不動産,8801.T,1447.0,39.0,194,E,対象外,False,False,38.5,0.17,-0.31,-8.1,1.71,-4.86,-11.06,34.73,,,,,0,,202.0,8.0,0.0,,SKIP,False,1404.0,1476.0,1331.0,1664.0,1394.9,1417.9
2026-08-19,7.0,1812,鹿島建設,1812.T,4702.0,31.0,201,E,対象外,False,False,25.5,-3.86,-3.41,-16.1,0.61,-11.2,-24.49,171.05,,,,,0,,210.0,9.0,0.0,,SKIP,False,4561.0,4796.0,4326.0,5407.0,4445.4,4646.6
2026-08-19,7.0,6841,横河電機,6841.T,5079.0,20.2,208,E,対象外,False,False,37.9,-4.99,-7.2,-11.0,-4.45,-8.99,-15.66,235.2,,,,,0,,190.0,-18.0,-29.9,,SKIP,False,4927.0,5181.0,4673.0,5841.0,4726.2,5049.6
2026-08-19,7.0,5706,三井金属,5706.T,27505.0,28.4,204,E,対象外,False,False,40.3,-8.5,-5.16,-12.1,-2.13,-10.99,-48.91,2866.97,,,,,0,,203.0,-1.0,-9.0,,SKIP,False,26680.0,28055.0,25305.0,31631.0,23204.5,24656.1
2026-08-19,7.0,7731,ニコン,7731.T,1930.0,19.0,210,E,対象外,False,False,40.1,-2.67,-5.04,-10.96,-2.3,-6.5,-16.0,84.97,,,,,0,,199.0,-11.0,-22.3,,SKIP,False,1872.0,1969.0,1776.0,2220.0,1802.5,1821.3
2026-08-19,7.0,6920,レーザーテック,6920.T,35210.0,17.8,211,E,対象外,False,False,40.1,-4.89,-9.67,-17.48,-5.3,-14.18,-38.51,3220.52,,,,,0,,204.0,-7.0,-18.8,,SKIP,False,34154.0,35914.0,32393.0,40492.0,30379.2,33034.0
2026-08-19,7.0,5214,日本電気硝子,5214.T,4778.0,17.0,212,E,対象外,False,False,36.3,-5.85,-4.9,-15.25,-1.08,-8.97,-29.76,229.03,,,,,0,,213.0,1.0,-5.0,,SKIP,False,4635.0,4874.0,4396.0,5495.0,4434.5,4301.4
2026-08-19,7.0,4043,トクヤマ,4043.T,3985.0,16.0,213,E,対象外,False,False,39.7,-5.01,-1.36,-13.24,1.95,-6.39,-29.12,194.59,,,,,0,,212.0,-1.0,-9.4,,SKIP,False,3865.0,4065.0,3666.0,4583.0,3693.1,3695.4
2026-08-19,7.0,7735,SCREENホールディングス,7735.T,13180.0,50.2,178,E,対象外,False,False,41.8,-3.76,-4.11,-22.38,1.48,-10.32,-32.38,974.4,,,,,0,,180.0,2.0,-5.599999999999994,,SKIP,False,12785.0,13444.0,12126.0,15157.0,11718.4,11313.1
2026-08-19,7.0,9107,川崎汽船,9107.T,3157.0,75.0,109,E,対象外,False,False,75.7,0.51,9.96,14.8,6.26,10.88,0.0,84.53,,,,,0,,124.0,15.0,-2.0,,SKIP,False,3062.0,3220.0,2904.0,3631.0,3030.2,2671.6
2026-08-19,7.0,1801,大成建設,1801.T,12195.0,41.0,191,E,対象外,False,False,34.5,-3.94,-4.99,-10.63,-2.33,-7.82,-19.58,482.11,,,,,0,,200.0,9.0,0.0,,SKIP,False,11829.0,12439.0,11219.0,14024.0,11471.8,12024.6
2026-08-19,7.0,9020,JR東日本,9020.T,3400.0,42.0,190,E,対象外,False,False,41.6,-1.53,-1.56,-6.85,0.15,-4.64,-13.6,87.85,,,,,0,,198.0,8.0,0.0,,SKIP,False,3298.0,3468.0,3128.0,3910.0,3268.2,3334.2
2026-08-19,7.0,8604,野村ホールディングス,8604.T,1509.5,112.7,1,B,買い候補,True,True,45.3,-2.86,-3.61,-4.85,-2.39,-3.41,-7.16,39.94,8604_20260818_01,,1554.0,4.0,0,-2.86357786357786,3.0,2.0,-2.5999999999999943,MATURE,SKIP,False,1464.0,1540.0,1389.0,1736.0,1449.6,1448.2
2026-08-19,7.0,8035,東京エレクトロン,8035.T,54660.0,64.0,146,E,対象外,False,False,40.3,-3.05,-6.13,-17.89,-1.66,-9.13,-30.63,3656.18,,,,,0,,141.0,-5.0,-9.0,,SKIP,False,53020.0,55753.0,50287.0,62859.0,49175.7,48337.1
2026-08-19,7.0,4755,楽天グループ,4755.T,757.4,20.3,207,E,対象外,False,False,41.1,-1.98,1.66,-5.56,3.05,-6.53,-14.56,29.84,,,,,0,,214.0,7.0,0.3000000000000007,,SKIP,False,735.0,773.0,697.0,871.0,712.6,740.5
2026-08-19,7.0,4704,トレンドマイクロ,4704.T,5614.0,35.2,197,E,対象外,False,False,37.2,1.78,-19.41,-11.79,-16.46,-12.0,-19.41,273.05,,,,,0,,207.0,10.0,1.2000000000000028,,SKIP,False,5446.0,5726.0,5165.0,6456.0,5204.4,5275.5
2026-08-20,7.0,1802,大林組,1802.T,2977.0,66.0,155,E,対象外,False,False,36.9,2.58,-2.04,-8.71,0.14,-5.36,-12.57,85.0,,,,,0,,138.0,-17.0,0.0,,SKIP,False,2888.0,3037.0,2739.0,3424.0,2849.5,2876.5
2026-08-20,7.0,8697,日本取引所グループ,8697.T,2224.5,71.6,139,E,対象外,False,False,51.2,1.44,-2.82,0.29,-2.89,-0.42,-3.03,64.14,,,,,0,,117.0,-22.0,-2.4000000000000057,,SKIP,False,2158.0,2269.0,2047.0,2558.0,2128.3,2091.0
2026-08-20,7.0,1963,日揮ホールディングス,1963.T,2271.5,67.0,149,E,対象外,False,False,44.6,1.88,-0.85,-0.76,-0.66,-0.74,-18.98,81.04,,,,,0,,134.0,-15.0,0.0,,SKIP,False,2203.0,2317.0,2090.0,2612.0,2149.9,2151.2
2026-08-20,7.0,9301,三菱倉庫,9301.T,1502.5,70.0,142,E,対象外,False,False,42.9,0.33,0.17,-6.44,1.78,-3.09,-8.22,34.54,,,,,0,,126.0,-16.0,-0.2999999999999971,,SKIP,False,1457.0,1533.0,1382.0,1728.0,1450.7,1445.2
2026-08-20,7.0,9984,ソフトバンクグループ,9984.T,5387.0,68.0,146,E,対象外,False,False,45.7,3.06,-3.37,-5.54,-1.99,-2.51,-37.59,406.88,,,,,0,,159.0,13.0,8.600000000000001,,SKIP,False,5225.0,5495.0,4956.0,6195.0,4776.7,4477.5
2026-08-20,7.0,3659,ネクソン,3659.T,3048.0,70.0,140,E,対象外,False,False,77.1,1.85,20.88,36.74,11.69,20.9,0.0,131.5,,,,,0,,128.0,-12.0,0.0,,SKIP,False,2957.0,3109.0,2804.0,3505.0,2850.7,2186.5
2026-08-20,7.0,3401,帝人,3401.T,1735.5,69.9,143,E,対象外,False,False,54.9,0.52,-2.96,1.46,-3.33,1.53,-2.96,46.44,,,,,0,,131.0,-12.0,1.7000000000000028,,SKIP,False,1683.0,1770.0,1597.0,1996.0,1665.8,1559.2
2026-08-20,7.0,3289,東急不動産ホールディングス,3289.T,1343.5,72.2,138,E,対象外,False,False,55.9,2.67,1.28,0.37,1.19,1.07,-4.17,24.52,,,,,0,,161.0,23.0,13.200000000000005,,SKIP,False,1303.0,1370.0,1236.0,1545.0,1306.7,1269.1
2026-08-20,7.0,2432,ディー・エヌ・エー,2432.T,2503.0,70.0,141,E,対象外,False,False,51.7,2.69,1.46,3.03,0.7,1.58,-8.55,63.94,,,,,0,,155.0,14.0,8.0,,SKIP,False,2428.0,2553.0,2303.0,2878.0,2407.1,2361.6
2026-08-20,7.0,3099,三越伊勢丹ホールディングス,3099.T,3531.0,63.3,161,E,対象外,False,False,42.1,2.56,-4.44,-8.21,-2.38,-3.56,-15.22,126.78,,,,,0,,154.0,-7.0,1.0999999999999943,,SKIP,False,3425.0,3602.0,3249.0,4061.0,3340.8,3398.9
2026-08-20,7.0,6594,ニデック,6594.T,2619.0,72.5,137,E,対象外,False,False,45.3,-0.53,-5.72,5.6,-7.12,-0.91,-9.66,102.61,,,,,0,,140.0,3.0,7.200000000000003,,SKIP,False,2540.0,2671.0,2409.0,3012.0,2465.1,2434.8
2026-08-20,7.0,7735,SCREENホールディングス,7735.T,13080.0,49.9,183,E,対象外,False,False,41.3,-0.76,-7.46,-20.73,-2.28,-9.76,-32.89,936.59,,,,,0,,178.0,-5.0,-0.3000000000000042,,SKIP,False,12688.0,13342.0,12034.0,15042.0,11675.1,11313.1
2026-08-20,7.0,6471,日本精工,6471.T,1115.5,66.0,156,E,対象外,False,False,43.2,1.87,-5.31,-1.59,-4.91,-2.53,-11.78,38.42,,,,,0,,176.0,20.0,15.0,,SKIP,False,1082.0,1138.0,1026.0,1283.0,1057.9,1068.1
2026-08-20,7.0,6902,デンソー,6902.T,1946.0,67.0,151,E,対象外,False,False,49.6,3.1,2.34,-2.19,2.89,-1.45,-11.87,50.16,,,,,0,,186.0,35.0,22.0,,SKIP,False,1888.0,1985.0,1790.0,2238.0,1870.8,1874.1
2026-08-20,7.0,4519,中外製薬,4519.T,7101.0,67.0,152,E,対象外,False,False,51.3,3.14,-1.03,-2.81,-0.33,1.03,-9.22,196.92,,,,,0,,165.0,13.0,10.0,,SKIP,False,6888.0,7243.0,6533.0,8166.0,6805.6,6542.1
2026-08-20,7.0,7741,HOYA,7741.T,25240.0,66.0,154,E,対象外,False,False,46.0,-0.69,-4.97,0.78,-5.16,-0.35,-11.49,738.46,,,,,0,,137.0,-17.0,0.0,,SKIP,False,24483.0,25745.0,23221.0,29026.0,24132.3,23223.3
2026-08-20,7.0,6762,TDK,6762.T,3011.0,65.0,157,E,対象外,False,False,43.8,0.17,-6.92,-3.09,-6.15,-1.5,-26.76,152.7,,,,,0,,143.0,-14.0,0.0,,SKIP,False,2921.0,3071.0,2770.0,3463.0,2782.0,2637.7
2026-08-20,7.0,8002,丸紅,8002.T,4856.0,65.0,158,E,対象外,False,False,42.3,1.25,-2.33,-7.68,-0.41,-4.39,-10.9,150.53,,,,,0,,142.0,-16.0,0.0,,SKIP,False,4710.0,4953.0,4468.0,5584.0,4630.2,4721.3
2026-08-20,7.0,285A,キオクシアホールディングス,285A.T,52950.0,65.0,159,E,対象外,False,False,46.7,6.01,2.22,-17.61,6.62,-0.57,-51.29,6920.43,,,,,0,,167.0,8.0,10.0,,SKIP,False,51362.0,54009.0,48714.0,60892.0,42569.4,35839.9
2026-08-20,7.0,4568,第一三共,4568.T,2867.5,67.1,148,E,対象外,False,False,59.9,5.08,3.52,3.84,2.56,4.6,-0.76,89.19,,,,,0,,133.0,-15.0,-0.1000000000000085,,SKIP,False,2781.0,2925.0,2638.0,3298.0,2733.7,2487.5
2026-08-20,7.0,3101,東洋紡,3101.T,1606.0,72.6,136,E,対象外,False,False,47.8,1.97,-2.01,-3.02,-1.26,-0.56,-16.14,70.71,,,,,0,,156.0,20.0,10.899999999999991,,SKIP,False,1558.0,1638.0,1478.0,1847.0,1499.9,1429.8
2026-08-20,7.0,4042,東ソー,4042.T,2658.0,69.5,144,E,対象外,False,False,42.4,2.39,-3.54,-5.44,-2.18,-2.73,-12.74,69.17,,,,,0,,132.0,-12.0,2.200000000000003,,SKIP,False,2578.0,2711.0,2445.0,3057.0,2554.2,2535.3
2026-08-20,7.0,4324,電通グループ,4324.T,3582.0,67.6,147,E,対象外,False,False,52.7,3.11,-3.63,6.42,-5.24,0.48,-7.54,135.33,,,,,0,,162.0,15.0,9.099999999999994,,SKIP,False,3475.0,3654.0,3295.0,4119.0,3379.0,3290.5
2026-08-20,7.0,4506,住友ファーマ,4506.T,1465.0,75.0,126,E,対象外,False,False,63.9,8.48,7.52,13.92,4.04,11.68,-9.74,55.67,,,,,0,,135.0,9.0,8.0,,SKIP,False,1421.0,1494.0,1348.0,1685.0,1381.5,1182.1
2026-08-20,7.0,3092,ZOZO,3092.T,1126.0,74.4,127,E,対象外,False,False,46.6,1.17,-1.01,-0.79,-0.81,-2.11,-8.04,30.26,,,,,0,,148.0,21.0,10.700000000000005,,SKIP,False,1092.0,1149.0,1036.0,1295.0,1080.6,1084.5
2026-08-20,7.0,6503,三菱電機,6503.T,5655.0,67.0,150,E,対象外,False,False,46.0,0.25,-6.06,0.46,-6.18,-1.07,-13.77,237.27,,,,,0,,136.0,-14.0,0.5,,SKIP,False,5485.0,5768.0,5203.0,6503.0,5299.1,5024.8
2026-08-20,7.0,2002,日清製粉グループ本社,2002.T,2043.5,75.5,125,E,対象外,False,False,54.6,0.69,1.31,0.12,1.28,0.79,-5.98,44.04,,,,,0,,116.0,-9.0,1.5,,SKIP,False,1982.0,2084.0,1880.0,2350.0,1977.4,1896.5
2026-08-20,7.0,3382,セブン＆アイ・ホールディングス,3382.T,2032.5,75.6,124,E,対象外,False,False,46.9,0.12,-0.78,-2.84,-0.07,-2.34,-9.91,53.92,,,,,0,,110.0,-14.0,1.0,,SKIP,False,1972.0,2073.0,1870.0,2337.0,1951.6,1976.1
2026-08-20,7.0,4005,住友化学,4005.T,522.3,78.0,113,E,対象外,False,False,49.0,1.99,-1.27,-4.69,-0.09,-0.46,-14.41,16.92,,,,,0,,150.0,37.0,15.0,,SKIP,False,507.0,533.0,481.0,601.0,496.9,469.0
2026-08-20,7.0,6504,富士電機,6504.T,13635.0,77.8,114,E,対象外,False,False,46.9,0.96,-8.92,5.41,-10.27,-0.18,-16.43,700.8,,,,,0,,97.0,-17.0,-2.200000000000003,,SKIP,False,13226.0,13908.0,12544.0,15680.0,12583.8,11616.6
2026-08-20,7.0,7013,IHI,7013.T,2768.5,77.1,115,E,対象外,False,False,46.5,-0.16,-6.94,-0.38,-6.85,-1.83,-9.85,132.25,,,,,0,,98.0,-17.0,-1.7000000000000028,,SKIP,False,2685.0,2824.0,2547.0,3184.0,2570.1,2595.0
2026-08-20,7.0,3086,J.フロント リテイリング,3086.T,2979.5,77.1,116,E,対象外,False,False,51.1,3.28,0.17,-4.38,1.26,-1.09,-17.63,92.55,,,,,0,,141.0,25.0,12.0,,SKIP,False,2890.0,3039.0,2741.0,3426.0,2840.7,2799.9
2026-08-20,7.0,2269,明治ホールディングス,2269.T,4342.0,77.1,117,E,対象外,False,False,70.6,1.69,3.58,16.44,-0.53,10.16,0.0,110.16,,,,,0,,111.0,-6.0,2.5999999999999943,,SKIP,False,4212.0,4429.0,3995.0,4993.0,4176.8,3580.0
2026-08-20,7.0,6501,日立製作所,6501.T,5263.0,77.0,118,E,対象外,False,False,50.0,0.73,-7.7,9.49,-10.07,0.69,-8.74,163.89,,,,,0,,113.0,-5.0,2.700000000000003,,SKIP,False,5105.0,5368.0,4842.0,6052.0,5017.2,4771.0
2026-08-20,7.0,3103,ユニチカ,3103.T,1520.0,77.0,119,E,対象外,False,False,64.1,0.07,12.59,67.77,-4.35,41.85,-8.71,146.2,,,,,0,,73.0,-46.0,-10.200000000000005,,SKIP,False,1474.0,1550.0,1398.0,1748.0,1300.7,737.3
2026-08-20,7.0,9107,川崎汽船,9107.T,3174.0,77.0,120,E,対象外,False,False,76.3,0.54,9.32,14.83,5.61,10.67,0.0,83.34,,,,,0,,109.0,-11.0,2.0,,SKIP,False,3079.0,3237.0,2920.0,3650.0,3049.0,2671.6
2026-08-20,7.0,5801,古河電気工業,5801.T,3864.0,73.0,135,E,対象外,False,False,50.4,2.49,-6.01,9.62,-8.41,6.84,-33.38,361.11,,,,,0,,121.0,-14.0,0.0,,SKIP,False,3748.0,3941.0,3555.0,4444.0,3322.3,2632.8
2026-08-20,7.0,7453,良品計画,7453.T,4379.0,76.6,121,E,対象外,False,False,56.8,3.25,-2.25,5.24,-3.56,1.53,-3.25,149.12,,,,,0,,107.0,-14.0,1.3999999999999917,,SKIP,False,4248.0,4467.0,4029.0,5036.0,4155.3,4019.8
2026-08-20,7.0,7011,三菱重工業,7011.T,4054.0,68.1,145,E,対象外,False,False,51.9,-1.05,-4.75,4.16,-5.79,2.07,-7.23,158.85,,,,,0,,130.0,-15.0,-0.7000000000000028,,SKIP,False,3932.0,4135.0,3730.0,4662.0,3815.7,3602.9
2026-08-20,7.0,5406,神戸製鋼所,5406.T,2009.5,78.6,110,E,対象外,False,False,52.0,1.03,1.49,1.26,1.17,0.07,-3.25,48.38,,,,,0,,100.0,-10.0,0.0999999999999943,,SKIP,False,1949.0,2050.0,1849.0,2311.0,1936.9,1909.9
2026-08-20,7.0,3407,旭化成,3407.T,1634.0,76.0,123,E,対象外,False,False,38.3,1.08,-5.22,-12.01,-2.22,-6.69,-14.05,50.29,,,,,0,,124.0,1.0,5.0,,SKIP,False,1585.0,1667.0,1503.0,1879.0,1558.6,1550.7
2026-08-20,7.0,6770,アルプスアルパイン,6770.T,2187.0,74.1,129,E,対象外,False,False,53.2,3.31,-0.95,2.87,-1.67,1.33,-2.47,71.3,,,,,0,,151.0,22.0,11.099999999999994,,SKIP,False,2121.0,2231.0,2012.0,2515.0,2080.1,2021.8
2026-08-20,7.0,4004,レゾナック・ホールディングス,4004.T,15945.0,74.0,130,E,対象外,False,False,50.8,0.28,-6.21,4.56,-7.35,5.29,-17.49,1185.02,,,,,0,,114.0,-16.0,0.0,,SKIP,False,15467.0,16264.0,14669.0,18337.0,14167.5,11751.0
2026-08-20,7.0,4183,三井化学,4183.T,2113.0,73.5,131,E,対象外,False,False,44.5,1.44,-5.52,-4.06,-4.51,-2.4,-5.52,63.0,,,,,0,,119.0,-12.0,0.4000000000000057,,SKIP,False,2050.0,2155.0,1944.0,2430.0,2018.5,2023.8
2026-08-20,7.0,9843,ニトリホールディングス,9843.T,3056.0,73.5,132,E,対象外,False,False,67.3,5.13,2.81,28.43,-4.3,13.71,-1.42,113.18,,,,,0,,122.0,-10.0,0.7000000000000028,,SKIP,False,2964.0,3117.0,2812.0,3514.0,2886.2,2320.8
2026-08-20,7.0,5803,フジクラ,5803.T,5341.0,73.1,133,E,対象外,False,False,52.7,0.24,-7.27,12.42,-10.38,9.09,-17.67,437.69,,,,,0,,103.0,-30.0,-4.1000000000000085,,SKIP,False,5181.0,5448.0,4914.0,6142.0,4684.5,3646.7
2026-08-20,7.0,9007,小田急電鉄,9007.T,1726.5,76.5,122,E,対象外,False,False,52.5,1.29,1.11,0.41,1.01,-0.23,-6.93,36.14,,,,,0,,112.0,-10.0,2.0999999999999943,,SKIP,False,1675.0,1761.0,1588.0,1985.0,1672.3,1643.2
2026-08-20,7.0,6645,オムロン,6645.T,6409.0,95.5,55,D,監視候補,False,False,54.4,-0.42,-8.47,17.32,-12.8,6.99,-9.0,315.99,,,,,0,,41.0,-14.0,-1.0,,SKIP,False,6217.0,6537.0,5896.0,7370.0,5935.0,4989.9
2026-08-20,7.0,2282,日本ハム,2282.T,6414.0,64.9,160,E,対象外,False,False,58.4,1.41,3.04,2.97,2.29,2.75,-3.84,155.5,,,,,0,,153.0,-7.0,2.1000000000000085,,SKIP,False,6222.0,6542.0,5901.0,7376.0,6180.7,5714.3
2026-08-20,7.0,2501,サッポロホールディングス,2501.T,1912.0,74.3,128,E,対象外,False,False,44.6,-0.62,-4.69,-5.23,-3.38,-4.25,-11.6,78.63,,,,,0,,106.0,-22.0,-1.0,,SKIP,False,1855.0,1950.0,1759.0,2199.0,1794.1,1871.6
2026-08-20,7.0,9531,東京ガス,9531.T,6009.0,47.0,188,E,対象外,False,False,44.3,-0.12,0.0,-2.31,0.58,-1.37,-7.14,123.09,,,,,0,,182.0,-6.0,0.0,,SKIP,False,5829.0,6129.0,5528.0,6910.0,5824.4,5846.6
2026-08-20,7.0,8031,三井物産,8031.T,4774.0,73.0,134,E,対象外,False,False,46.2,-0.1,-2.45,-2.79,-1.75,-1.64,-10.92,120.01,,,,,0,,144.0,10.0,8.0,,SKIP,False,4631.0,4869.0,4392.0,5490.0,4594.0,4638.7
2026-08-20,7.0,5802,住友電気工業,5802.T,2218.5,45.2,190,E,対象外,False,False,44.5,0.38,-4.97,-9.49,-2.6,-3.06,-36.46,164.44,,,,,0,,184.0,-6.0,-0.0999999999999943,,SKIP,False,2152.0,2263.0,2041.0,2551.0,1971.8,1963.1
2026-08-20,7.0,2413,エムスリー,2413.T,1750.5,53.8,178,E,対象外,False,False,50.1,1.04,8.39,-4.81,9.59,-2.07,-11.77,91.69,,,,,0,,170.0,-8.0,0.0999999999999943,,SKIP,False,1698.0,1786.0,1610.0,2013.0,1613.0,1441.8
2026-08-20,7.0,1801,大成建設,1801.T,12555.0,41.0,199,E,対象外,False,False,40.9,2.95,-2.67,-7.89,-0.7,-4.82,-17.21,473.39,,,,,0,,191.0,-8.0,0.0,,SKIP,False,12178.0,12806.0,11551.0,14438.0,11844.9,12024.6
2026-08-20,7.0,5332,TOTO,5332.T,6363.0,40.8,200,E,対象外,False,False,37.9,3.03,-4.7,-16.34,-0.62,-7.65,-31.69,283.49,,,,,0,,196.0,-4.0,5.199999999999996,,SKIP,False,6172.0,6490.0,5854.0,7317.0,5937.8,6064.5
2026-08-20,7.0,4755,楽天グループ,4755.T,780.6,40.0,201,E,対象外,False,False,46.6,3.06,2.52,-1.23,2.83,-3.56,-11.95,29.67,,,,,0,,207.0,6.0,19.7,,SKIP,False,757.0,796.0,718.0,898.0,736.1,740.5
2026-08-20,7.0,6976,太陽誘電,6976.T,9623.0,37.9,202,E,対象外,False,False,40.5,-0.65,-12.0,-23.23,-6.19,-9.95,-57.52,1246.69,,,,,0,,188.0,-14.0,-6.600000000000001,,SKIP,False,9334.0,9815.0,8853.0,11066.0,7753.0,8558.0
2026-08-20,7.0,4704,トレンドマイクロ,4704.T,5708.0,34.2,204,E,対象外,False,False,39.5,1.67,-16.68,-9.67,-14.27,-10.18,-18.06,262.9,,,,,0,,197.0,-7.0,-1.0,,SKIP,False,5537.0,5822.0,5251.0,6564.0,5313.6,5275.5
2026-08-20,7.0,6954,ファナック,6954.T,6116.0,43.0,194,E,対象外,False,False,40.7,0.87,-5.98,-11.01,-3.23,-6.85,-24.99,311.23,,,,,0,,205.0,11.0,15.0,,SKIP,False,5933.0,6238.0,5627.0,7033.0,5649.2,5779.0
2026-08-20,7.0,1812,鹿島建設,1812.T,4841.0,31.0,207,E,対象外,False,False,33.7,2.96,-0.55,-13.52,2.83,-8.08,-22.26,168.76,,,,,0,,201.0,-6.0,0.0,,SKIP,False,4696.0,4938.0,4454.0,5567.0,4587.9,4646.6
2026-08-20,7.0,5706,三井金属,5706.T,28570.0,32.4,206,E,対象外,False,False,42.9,3.87,-3.15,-14.97,0.59,-6.84,-46.94,2806.83,,,,,0,,204.0,-2.0,4.0,,SKIP,False,27713.0,29141.0,26284.0,32856.0,24359.8,24656.1
2026-08-20,7.0,4901,富士フイルムホールディングス,4901.T,3220.0,35.8,203,E,対象外,False,False,38.8,2.61,-1.74,-12.14,1.3,-9.31,-16.97,117.74,,,,,0,,206.0,3.0,9.199999999999996,,SKIP,False,3123.0,3284.0,2962.0,3703.0,3043.4,3098.4
2026-08-20,7.0,4061,デンカ,4061.T,3380.0,32.5,205,E,対象外,False,False,41.5,2.24,-5.74,-9.24,-3.44,-5.56,-25.44,185.01,,,,,0,,215.0,10.0,20.5,,SKIP,False,3279.0,3448.0,3110.0,3887.0,3102.5,3166.1
2026-08-20,7.0,9064,ヤマトホールディングス,9064.T,1920.0,44.5,192,E,対象外,False,False,44.4,-0.05,-1.51,-4.81,-0.31,-3.63,-11.93,53.76,,,,,0,,189.0,-3.0,0.1000000000000014,,SKIP,False,1862.0,1958.0,1766.0,2208.0,1839.4,1830.8
2026-08-20,7.0,7731,ニコン,7731.T,1966.0,41.7,198,E,対象外,False,False,43.7,1.87,-3.34,-11.14,-0.56,-4.17,-14.43,82.69,,,,,0,,210.0,12.0,22.700000000000003,,SKIP,False,1907.0,2005.0,1809.0,2261.0,1842.0,1821.3
2026-08-20,7.0,7532,パン・パシフィック・インターナショナルホールディングス,7532.T,810.2,29.0,208,E,対象外,False,False,34.1,-0.48,-12.53,-6.48,-10.91,-9.37,-16.01,31.04,,,,,0,,202.0,-6.0,0.0,,SKIP,False,786.0,826.0,745.0,932.0,763.6,804.0
2026-08-20,7.0,6367,ダイキン工業,6367.T,20860.0,28.1,209,E,対象外,False,False,26.1,0.75,-2.36,-13.94,1.12,-9.14,-20.23,535.71,,,,,0,,203.0,-6.0,-0.5,,SKIP,False,20234.0,21277.0,19191.0,23989.0,20056.4,20516.9
2026-08-20,7.0,7012,川崎重工業,7012.T,2672.5,51.0,180,E,対象外,False,False,42.9,-0.11,-5.16,-2.34,-4.58,-3.01,-18.17,123.47,,,,,0,,175.0,-5.0,0.0,,SKIP,False,2592.0,2726.0,2459.0,3073.0,2487.3,2594.0
2026-08-20,7.0,7201,日産自動車,7201.T,337.4,25.0,210,E,対象外,False,False,52.9,6.77,2.09,0.93,1.86,1.23,-15.44,11.84,,,,,0,,209.0,-1.0,5.0,,SKIP,False,327.0,344.0,310.0,388.0,319.6,314.4
2026-08-20,7.0,5201,AGC,5201.T,5765.0,43.0,195,E,対象外,False,False,39.4,2.47,-3.4,-9.13,-1.12,-4.4,-28.83,192.13,,,,,0,,193.0,-2.0,4.0,,SKIP,False,5592.0,5880.0,5304.0,6630.0,5476.8,5553.1
2026-08-20,7.0,8267,イオン,8267.T,1385.5,45.0,191,E,対象外,False,False,51.8,1.8,-0.75,2.06,-1.27,0.89,-5.23,39.27,,,,,0,,187.0,-4.0,0.0,,SKIP,False,1344.0,1413.0,1275.0,1593.0,1326.6,1300.0
2026-08-20,7.0,6920,レーザーテック,6920.T,34930.0,17.7,213,E,対象外,False,False,39.7,-0.8,-13.73,-18.75,-9.04,-14.01,-39.0,3061.2,,,,,0,,211.0,-2.0,-0.1000000000000014,,SKIP,False,33882.0,35629.0,32136.0,40170.0,30338.2,33034.0
2026-08-20,7.0,4043,トクヤマ,4043.T,4071.0,15.0,214,E,対象外,False,False,43.2,2.16,-3.42,-13.11,-0.14,-3.81,-27.59,187.4,,,,,0,,213.0,-1.0,-1.0,,SKIP,False,3949.0,4152.0,3745.0,4682.0,3789.9,3695.4
2026-08-20,7.0,4502,武田薬品工業,4502.T,5825.0,79.4,109,E,対象外,False,False,64.0,0.97,4.79,4.92,3.56,4.75,-0.38,127.68,,,,,0,,104.0,-5.0,2.200000000000003,,SKIP,False,5650.0,5942.0,5359.0,6699.0,5633.5,5198.9
2026-08-20,7.0,1803,清水建設,1803.T,2342.0,63.0,162,E,対象外,False,False,43.0,2.27,-3.36,-5.32,-2.03,-3.03,-13.8,83.55,,,,,0,,163.0,1.0,5.0,,SKIP,False,2272.0,2389.0,2155.0,2693.0,2216.7,2167.1
2026-08-20,7.0,9983,ファーストリテイリング,9983.T,76280.0,78.4,112,E,対象外,False,False,42.5,1.79,-1.38,-2.93,-0.65,-2.27,-13.22,2007.76,,,,,0,,105.0,-7.0,1.3000000000000114,,SKIP,False,73992.0,77806.0,70178.0,87722.0,73268.4,73888.7
2026-08-20,7.0,9023,東京地下鉄,9023.T,1471.0,61.0,166,E,対象外,False,False,54.4,1.48,1.03,1.66,0.62,0.76,-3.1,26.2,,,,,0,,157.0,-9.0,0.0,,SKIP,False,1427.0,1500.0,1353.0,1692.0,1431.7,1407.9
